"","geneName","teName","coef","pvalue","padj","teName.y"
"1","ZSCAN20","chr1|112414178|112414526|ERVL-E-int:ERVL:LTR|272|+",-0.927850627283384,0.00258249320490376,0.31372394719486,"ERVL-E-int"
"2","ZSCAN20","chr1|1146827|1147123|AluJb:Alu:SINE|213|+",-0.901701534042157,0.00551516914388857,0.343452111833811,"AluJb"
"3","ZSCAN20","chr1|1169984|1170298|AluY:Alu:SINE|41|+",0.960622364344834,0.000578567894877346,0.269737054672932,"AluY"
"4","ZSCAN20","chr1|11935394|11935719|AluJo:Alu:SINE|154|-",-0.889279634318829,0.00737503384768109,0.355256089992336,"AluJo"
"5","ZSCAN20","chr1|120350836|120350885|L3:CR1:LINE|178|-",0.902875586307551,0.0053554450767298,0.342107114242835,"L3"
"6","ZSCAN20","chr1|1317076|1317361|AluSx1:Alu:SINE|130|-",0.902116380601483,0.00545841924028452,0.342803088868064,"AluSx1"
"7","ZSCAN20","chr1|133880231|133880391|LTR12F:ERV1:LTR|236|-",-0.948163239566643,0.00114256353583355,0.288757784009855,"LTR12F"
"8","ZSCAN20","chr1|135027193|135027331|MIR3:MIR:SINE|296|+",0.888863217917343,0.00744284709155953,0.355523753258302,"MIR3"
"9","ZSCAN20","chr1|135087902|135088424|L1PA15:L1:LINE|108|-",-0.961313846073834,0.00055370975865133,0.269573979576433,"L1PA15"
"10","ZSCAN20","chr1|138977057|138977205|MIR:MIR:SINE|250|+",0.890664026971676,0.00715216550986872,0.354153755142048,"MIR"
"11","ZSCAN20","chr1|138977230|138977347|MIRc:MIR:SINE|272|-",0.946434913060311,0.00123902707909949,0.290699817335655,"MIRc"
"12","ZSCAN20","chr1|139101440|139101718|AluSq:Alu:SINE|115|+",-0.900635713636879,0.00566253850392737,0.344342243390315,"AluSq"
"13","ZSCAN20","chr1|139514267|139514567|AluSg:Alu:SINE|93|+",-0.938841355322802,0.00171877470015171,0.299898794664044,"AluSg"
"14","ZSCAN20","chr1|176215217|176215896|L1MC3:L1:LINE|163|+",0.925048583425217,0.00283621220316461,0.316171921193248,"L1MC3"
"15","ZSCAN20","chr1|180738222|180738538|AluY:Alu:SINE|93|-",0.874560399065825,0.00999341347916076,0.370632547051181,"AluY"
"16","ZSCAN20","chr1|19275149|19275461|AluSz6:Alu:SINE|144|-",0.942443473233382,0.00147967432600985,0.294439906826791,"AluSz6"
"17","ZSCAN20","chr1|23298578|23298772|MIR:MIR:SINE|280|+",-0.911672343605705,0.00424453110633747,0.331638384622882,"MIR"
"18","ZSCAN20","chr1|28540342|28540452|AluSx:Alu:SINE|129|-",-0.884001734087412,0.0082612681775202,0.360465682620638,"AluSx"
"19","ZSCAN20","chr1|53111877|53112163|AluSg:Alu:SINE|108|-",-0.875436878442581,0.00982457769116901,0.369534636107755,"AluSg"
"20","ZSCAN20","chr1|6207028|6207332|AluSx1:Alu:SINE|86|-",0.893374705992369,0.00672721361066174,0.351037652866584,"AluSx1"
"21","ZSCAN20","chr1|75432477|75432670|MER5A:hAT-Charlie:DNA|316|+",0.918174101614114,0.00351862317105085,0.324476841696818,"MER5A"
"22","ZSCAN20","chr10|15081871|15082058|MIRc:MIR:SINE|159|+",0.934505315580052,0.00203497174230834,0.307669984949212,"MIRc"
"23","ZSCAN20","chr10|15084309|15084476|MIRc:MIR:SINE|190|+",-0.883816503115942,0.00829343066030034,0.360935793142776,"MIRc"
"24","ZSCAN20","chr10|54769211|54770129|L1MEd:L1:LINE|281|+",0.876237461491466,0.00967180852847256,0.368905855371611,"L1MEd"
"25","ZSCAN20","chr10|66793089|66793198|MIRb:MIR:SINE|243|-",-0.895556302458425,0.00639612147313835,0.348987362320908,"MIRb"
"26","ZSCAN20","chr10|70620193|70620534|Charlie1:hAT-Charlie:DNA|191|-",-0.919227894182675,0.00340840721660049,0.323442532822198,"Charlie1"
"27","ZSCAN20","chr10|73774847|73775161|AluSz:Alu:SINE|128|+",0.929305143582731,0.00245625911216336,0.31206378236721,"AluSz"
"28","ZSCAN20","chr10|88932514|88932585|MIRb:MIR:SINE|211|-",0.914113232762812,0.00396267866916759,0.329127310975404,"MIRb"
"29","ZSCAN20","chr10|90764616|90764706|L2c:L2:LINE|306|+",0.887309235923037,0.00769909160543425,0.357801993764591,"L2c"
"30","ZSCAN20","chr10|99727200|99727300|MER91B:hAT-Tip100:DNA|238|+",0.911479675315496,0.00426726122318297,0.33169046734151,"MER91B"
"31","ZSCAN20","chr10|99727946|99728139|MIRb:MIR:SINE|241|-",-0.900993959750715,0.00561275215779487,0.344016445945158,"MIRb"
"32","ZSCAN20","chr11|121028964|121029063|LFSINE_Vert:tRNA:SINE|247|-",0.904560132545723,0.00513102734024532,0.340322163973425,"LFSINE_Vert"
"33","ZSCAN20","chr11|13235629|13236595|L2c:L2:LINE|310|+",-0.953735095802891,0.000862448724367268,0.278907690814933,"L2c"
"34","ZSCAN20","chr11|5480209|5480543|L1PA16:L1:LINE|136|-",0.898168562146515,0.00601236989339321,0.34624697975487,"L1PA16"
"35","ZSCAN20","chr11|63312889|63313171|AluSz:Alu:SINE|106|+",-0.899686950589047,0.00579562725208975,0.344965129032281,"AluSz"
"36","ZSCAN20","chr11|91561022|91561159|FLAM_C:Alu:SINE|146|+",-0.887027492221122,0.00774608809564631,0.357915896560585,"FLAM_C"
"37","ZSCAN20","chr12|102049816|102050026|MER58C:hAT-Charlie:DNA|239|+",0.890506550663542,0.00717731748454533,0.354406162286895,"MER58C"
"38","ZSCAN20","chr12|10769053|10769235|MER5A:hAT-Charlie:DNA|225|+",-0.894872095508377,0.00649891785610984,0.349365984468594,"MER5A"
"39","ZSCAN20","chr12|108966953|108967264|AluSx1:Alu:SINE|68|+",0.883872705517271,0.00828366435210164,0.360716065127497,"AluSx1"
"40","ZSCAN20","chr12|121831252|121831538|AluSx1:Alu:SINE|84|+",-0.896258370698088,0.00629162913669806,0.348116272991967,"AluSx1"
"41","ZSCAN20","chr12|122075283|122075616|Tigger3a:TcMar-Tigger:DNA|183|+",-0.913202932594884,0.00406647060929749,0.330352069882026,"Tigger3a"
"42","ZSCAN20","chr12|31599455|31599749|AluSx:Alu:SINE|88|+",-0.887834531364445,0.00761191090983554,0.35726338378989,"AluSx"
"43","ZSCAN20","chr12|32706610|32706913|AluSg:Alu:SINE|106|-",-0.877542499858635,0.00942573132104316,0.36775526648872,"AluSg"
"44","ZSCAN20","chr12|33207425|33207720|AluSx1:Alu:SINE|125|-",-0.885127094331551,0.00806741751458335,0.359663596772709,"AluSx1"
"45","ZSCAN20","chr12|34266332|34266735|MSTA:ERVL-MaLR:LTR|140|-",-0.908737951375185,0.00459842627655836,0.336348474196062,"MSTA"
"46","ZSCAN20","chr12|35001123|35001420|AluSc:Alu:SINE|111|-",0.89888204275072,0.0059099480195806,0.345509696703384,"AluSc"
"47","ZSCAN20","chr12|43199464|43199627|MER5A:hAT-Charlie:DNA|185|+",0.87722802706175,0.00948469385019208,0.368153702797461,"MER5A"
"48","ZSCAN20","chr12|4452260|4452907|L2a:L2:LINE|255|-",0.888323132352775,0.00753133561558356,0.356538102104551,"L2a"
"49","ZSCAN20","chr12|45628751|45628981|MIRc:MIR:SINE|326|-",0.887529445617729,0.00766247453409027,0.357650571584512,"MIRc"
"50","ZSCAN20","chr12|649345|649457|L2:L2:LINE|269|-",-0.881967503922734,0.00861844734330064,0.362923919179741,"L2"
"51","ZSCAN20","chr12|71520149|71520312|MER5B:hAT-Charlie:DNA|272|+",-0.879550523952243,0.00905422348571656,0.366226254038835,"MER5B"
"52","ZSCAN20","chr12|9838960|9839069|THE1-int:ERVL-MaLR:LTR|165|+",-0.892563804312809,0.00685275754501842,0.351850359261796,"THE1-int"
"53","ZSCAN20","chr12|98812169|98812399|Charlie10a:hAT-Charlie:DNA|272|-",0.891462344196052,0.00702544529483134,0.352800786849456,"Charlie10a"
"54","ZSCAN20","chr13|20720893|20720990|FLAM_A:Alu:SINE|175|+",-0.939046286176613,0.00170460376197501,0.299437090255622,"FLAM_A"
"55","ZSCAN20","chr13|20720998|20721265|AluSz:Alu:SINE|109|+",-0.889549749815561,0.00733123774267968,0.355052427693863,"AluSz"
"56","ZSCAN20","chr13|32056690|32056908|MLT1J:ERVL-MaLR:LTR|298|-",-0.889018521721024,0.00741751389973991,0.355317101373127,"MLT1J"
"57","ZSCAN20","chr14|104799319|104799464|FLAM_C:Alu:SINE|131|-",0.894041435085119,0.00662499767743055,0.350155254879803,"FLAM_C"
"58","ZSCAN20","chr14|48949653|48949987|THE1B:ERVL-MaLR:LTR|116|-",-0.894611023391523,0.00653839264086099,0.349539585167528,"THE1B"
"59","ZSCAN20","chr14|69575141|69575437|AluJb:Alu:SINE|153|-",-0.913521575733391,0.00402996075667231,0.329841381691932,"AluJb"
"60","ZSCAN20","chr14|73214474|73214726|CR1_Mam:CR1:LINE|324|+",0.893212363519517,0.00675223976171118,0.351177995175675,"CR1_Mam"
"61","ZSCAN20","chr14|73312823|73313126|AluSp:Alu:SINE|82|+",0.885600207240402,0.00798671445206293,0.359358711855222,"AluSp"
"62","ZSCAN20","chr14|91608667|91608975|AluSx1:Alu:SINE|133|+",-0.948739712658164,0.00111141138285066,0.287379964709699,"AluSx1"
"63","ZSCAN20","chr15|39362728|39363018|AluSx:Alu:SINE|72|-",-0.927978233295311,0.00257126981222977,0.31372394719486,"AluSx"
"64","ZSCAN20","chr15|42000000|42000964|L1PA3:L1:LINE|29|+",0.94250233310431,0.00147594174439677,0.294305542602332,"L1PA3"
"65","ZSCAN20","chr15|49792825|49793042|MamRep434:TcMar-Tigger:DNA|264|-",0.885674596043214,0.00797406797020821,0.359358711855222,"MamRep434"
"66","ZSCAN20","chr15|52487821|52488914|L1MC4:L1:LINE|201|+",0.891421473896966,0.0070319009374473,0.352838427878881,"L1MC4"
"67","ZSCAN20","chr15|62384386|62384732|LTR16A:ERVL:LTR|301|+",-0.887441626127174,0.00767706528880256,0.357801993764591,"LTR16A"
"68","ZSCAN20","chr15|62895845|62896151|AluSz:Alu:SINE|124|-",-0.898367762948264,0.00598367123124659,0.346067265183754,"AluSz"
"69","ZSCAN20","chr15|72785810|72786251|L2:L2:LINE|388|+",-0.955714302190254,0.000773981438327535,0.276391698124306,"L2"
"70","ZSCAN20","chr15|88338188|88338278|MER5B:hAT-Charlie:DNA|221|+",0.937852889649339,0.00178809982035331,0.302150691657578,"MER5B"
"71","ZSCAN20","chr16|17004626|17004885|MER102c:hAT-Charlie:DNA|289|+",-0.902384113633066,0.00542197525542439,0.34274203916243,"MER102c"
"72","ZSCAN20","chr16|18650930|18651088|MIRb:MIR:SINE|279|-",-0.894796793807008,0.0065102894367171,0.349439621618622,"MIRb"
"73","ZSCAN20","chr16|27654690|27654988|AluJr:Alu:SINE|174|+",-0.885111619370346,0.0080700651427403,0.359676624694571,"AluJr"
"74","ZSCAN20","chr16|27663113|27663209|MIRb:MIR:SINE|281|+",0.920703089815691,0.00325755281276904,0.32089991738867,"MIRb"
"75","ZSCAN20","chr16|30144722|30145043|L2a:L2:LINE|334|-",0.884638159726818,0.00815131280076988,0.359802450849183,"L2a"
"76","ZSCAN20","chr16|30657829|30658011|MIRc:MIR:SINE|309|+",0.940310544785793,0.00161870372693797,0.296939317843026,"MIRc"
"77","ZSCAN20","chr16|31281701|31281823|MIR3:MIR:SINE|258|-",-0.957065693154599,0.000716806793252674,0.274698691796939,"MIR3"
"78","ZSCAN20","chr16|3694567|3694861|AluSg:Alu:SINE|119|+",0.900486725052907,0.00568331911666645,0.34440061580013,"AluSg"
"79","ZSCAN20","chr16|53127827|53128030|MER3:hAT-Charlie:DNA|178|-",0.894579598771995,0.00654315347956289,0.349539585167528,"MER3"
"80","ZSCAN20","chr16|55552041|55552342|AluSp:Alu:SINE|86|+",0.887394454371726,0.00768490926476773,0.357801993764591,"AluSp"
"81","ZSCAN20","chr16|69041880|69042072|MER5A:hAT-Charlie:DNA|124|+",0.91858062182718,0.00347586213149263,0.324171236282015,"MER5A"
"82","ZSCAN20","chr16|73835104|73835359|AluSx:Alu:SINE|137|+",0.898793218203972,0.00592264329411994,0.345608139725187,"AluSx"
"83","ZSCAN20","chr16|74010495|74010629|AluJr4:Alu:SINE|179|+",0.8789613677846,0.00916233128179009,0.366635613186521,"AluJr4"
"84","ZSCAN20","chr16|75017048|75017347|AluSc:Alu:SINE|110|-",-0.880610169124379,0.00886164394836967,0.365026785568635,"AluSc"
"85","ZSCAN20","chr16|87013750|87013883|MIR3:MIR:SINE|323|-",0.964440942934541,0.00044926827506449,0.266192741777779,"MIR3"
"86","ZSCAN20","chr16|88938505|88939287|L1M4:L1:LINE|201|+",-0.89107114083126,0.00708737861027696,0.35344454858844,"L1M4"
"87","ZSCAN20","chr16|9247788|9248086|AluSp:Alu:SINE|94|-",0.916027662268478,0.00374949266268413,0.327284627168965,"AluSp"
"88","ZSCAN20","chr17|12378560|12378777|L2c:L2:LINE|291|+",0.921720301970278,0.00315585360563493,0.319247623899337,"L2c"
"89","ZSCAN20","chr17|14722042|14722202|MER21B:ERVL:LTR|203|-",-0.9589653095427,0.000640792260465586,0.271224734482466,"MER21B"
"90","ZSCAN20","chr17|16802211|16802326|MER63B:hAT-Blackjack:DNA|154|-",0.965721432770931,0.0004101930722691,0.264266340370995,"MER63B"
"91","ZSCAN20","chr17|55792595|55792731|AluJo:Alu:SINE|184|-",-0.901481186357548,0.0055454510375855,0.343642111728175,"AluJo"
"92","ZSCAN20","chr17|57043848|57043980|MIRc:MIR:SINE|326|-",0.910372368043365,0.00439927237148514,0.333517727411514,"MIRc"
"93","ZSCAN20","chr17|60629196|60629262|MIR:MIR:SINE|182|-",-0.889206222617055,0.00738696282066937,0.355297933792775,"MIR"
"94","ZSCAN20","chr17|79653960|79654113|MER5A:hAT-Charlie:DNA|216|+",-0.902745727380994,0.00537297750269917,0.342321072266766,"MER5A"
"95","ZSCAN20","chr17|8660620|8660918|AluSx:Alu:SINE|81|-",0.907936720095023,0.00469793907210681,0.337156325098758,"AluSx"
"96","ZSCAN20","chr18|31897955|31898068|Tigger14a:TcMar-Tigger:DNA|259|+",0.898490440457064,0.00596603688632756,0.346067265183754,"Tigger14a"
"97","ZSCAN20","chr18|54847024|54847171|MIRb:MIR:SINE|290|-",-0.942378513388319,0.00148380019014466,0.294439906826791,"MIRb"
"98","ZSCAN20","chr19|18859565|18859682|AluJo:Alu:SINE|162|+",-0.912059275382699,0.00419909656137973,0.330991025232405,"AluJo"
"99","ZSCAN20","chr19|19309704|19310011|AluSx1:Alu:SINE|85|-",0.939546788973378,0.00167028412842177,0.298329236384644,"AluSx1"
"100","ZSCAN20","chr19|3980432|3980728|AluY:Alu:SINE|74|-",-0.901781714140709,0.00550417409695083,0.343384962838697,"AluY"
"101","ZSCAN20","chr19|44088406|44088700|AluJr:Alu:SINE|177|+",0.902486165515483,0.00540812126715299,0.342543039445221,"AluJr"
"102","ZSCAN20","chr19|44659270|44659407|L2b:L2:LINE|343|+",0.896992788624786,0.00618338992422515,0.347247980192643,"L2b"
"103","ZSCAN20","chr19|54088874|54089206|L2c:L2:LINE|324|-",0.911222734690857,0.0042976842002668,0.332076183046438,"L2c"
"104","ZSCAN20","chr19|55376933|55377227|AluSq2:Alu:SINE|95|+",-0.918227848316944,0.00351295211370796,0.32447395933292,"AluSq2"
"105","ZSCAN20","chr19|60310970|60311096|MIR:MIR:SINE|222|+",-0.921297118814661,0.00319793336615551,0.319885713696377,"MIR"
"106","ZSCAN20","chr19|63181301|63181577|AluSx3:Alu:SINE|120|+",0.890305073483157,0.00720957185724766,0.35456401172652,"AluSx3"
"107","ZSCAN20","chr19|63317603|63317877|AluJb:Alu:SINE|193|+",0.908430555159285,0.00463645799972867,0.336576024834867,"AluJb"
"108","ZSCAN20","chr19|9364322|9364528|MER20:hAT-Charlie:DNA|263|+",0.912288559260382,0.00417230803686288,0.330816064491275,"MER20"
"109","ZSCAN20","chr19|9751349|9751662|AluJo:Alu:SINE|185|+",0.87742879011826,0.00944702702177388,0.367890997242145,"AluJo"
"110","ZSCAN20","chr21|19611830|19612141|AluY:Alu:SINE|59|-",-0.923721884136798,0.00296123018829483,0.317311656311871,"AluY"
"111","ZSCAN20","chr21|28961919|28962218|AluSx3:Alu:SINE|114|-",-0.888567422738637,0.00749123566662036,0.356141480336881,"AluSx3"
"112","ZSCAN20","chr21|30134651|30134827|AluJb:Alu:SINE|191|-",0.943899669183088,0.0013889567944545,0.292515260800521,"AluJb"
"113","ZSCAN20","chr22|35689117|35689261|MIRc:MIR:SINE|309|+",0.890204720177492,0.00722566863062945,0.354603184489958,"MIRc"
"114","ZSCAN20","chr22|37700610|37700912|AluSg:Alu:SINE|73|-",0.928864032282215,0.00249415004542901,0.312158065180841,"AluSg"
"115","ZSCAN20","chr22|40391377|40391452|MIR3:MIR:SINE|197|-",0.892273473342654,0.00689803413012258,0.352094753495502,"MIR3"
"116","ZSCAN20","chr22|40549391|40549603|MER20:hAT-Charlie:DNA|194|-",0.913096311896871,0.00407873006993905,0.330352069882026,"MER20"
"117","ZSCAN20","chr2A|105686400|105686539|MIRc:MIR:SINE|333|-",-0.922619777085464,0.00306749531538849,0.318448294120608,"MIRc"
"118","ZSCAN20","chr2A|29533379|29535601|MER31-int:ERV1:LTR|208|-",-0.877090499215964,0.00951054648471454,0.368250796537366,"MER31-int"
"119","ZSCAN20","chr2A|32700942|32701244|AluSg4:Alu:SINE|99|-",0.924288601514297,0.00290744028217972,0.316909320056875,"AluSg4"
"120","ZSCAN20","chr2A|33981881|33982186|AluY:Alu:SINE|72|-",0.909836457534533,0.00446400670754845,0.334545056401898,"AluY"
"121","ZSCAN20","chr2A|98792720|98793099|MLT1K:ERVL-MaLR:LTR|315|+",0.898398646177809,0.00597922905656634,0.346067265183754,"MLT1K"
"122","ZSCAN20","chr2A|99411968|99412210|L1MA5A:L1:LINE|99|-",-0.897382761011599,0.0061263583369946,0.346874756159023,"L1MA5A"
"123","ZSCAN20","chr2B|177676753|177676974|AluJo:Alu:SINE|172|+",-0.942930907431395,0.00144893123548806,0.293437120987966,"AluJo"
"124","ZSCAN20","chr2B|187341012|187341225|MER58C:hAT-Charlie:DNA|216|-",-0.927656681679915,0.00259960635654183,0.313930880597026,"MER58C"
"125","ZSCAN20","chr2B|206969463|206969570|Tigger14a:TcMar-Tigger:DNA|191|-",0.88940133924543,0.00735528210110818,0.355083770565191,"Tigger14a"
"126","ZSCAN20","chr2B|227670152|227670450|AluSz:Alu:SINE|148|-",-0.93186430965472,0.0022431128738377,0.311041410328669,"AluSz"
"127","ZSCAN20","chr2B|246673385|246673682|AluSg:Alu:SINE|71|+",-0.884875435628293,0.00811053643858701,0.359793526762726,"AluSg"
"128","ZSCAN20","chr2B|247019085|247019394|AluJb:Alu:SINE|181|+",-0.878089964701282,0.0093235891322215,0.367446721479772,"AluJb"
"129","ZSCAN20","chr3|101684829|101685013|MER63A:hAT-Blackjack:DNA|228|+",-0.901629383764384,0.00552507397758613,0.343549179808234,"MER63A"
