chr1,499746,500284
chr1,529658,530496
chr1,5837138,5838188
chr1,5837138,5838188
chr1,6067883,6068300
chr1,6090602,6091197
chr1,6107993,6108950
chr1,6164477,6165792
chr1,6169704,6170833
chr1,6171315,6175273
chr1,6175528,6176559
chr1,6172756,6173783
chr1,6177831,6179169
chr1,6176515,6177515
chr1,6169704,6170833
chr1,6171315,6175273
chr1,6175528,6176559
chr1,6172756,6173783
chr1,6177831,6179169
chr1,6176515,6177515
chr1,6169704,6170833
chr1,6171315,6175273
chr1,6175528,6176559
chr1,6172756,6173783
chr1,6177831,6179169
chr1,6176515,6177515
chr1,6169704,6170833
chr1,6171315,6175273
chr1,6175528,6176559
chr1,6172756,6173783
chr1,6177831,6179169
chr1,6176515,6177515
chr1,6181549,6183063
chr1,6182708,6183063
chr1,6865249,6866157
chr1,6913155,6914155
chr1,6973671,6974469
chr1,10117474,10117870
chr1,10553895,10554895
chr1,10629436,10630500
chr1,11278438,11278851
chr1,11381489,11382102
chr1,18632824,18633830
chr1,22580719,22582080
chr1,24487765,24488458
chr1,25306884,25308108
chr1,25306884,25308108
chr1,27058778,27059784
chr1,27627137,27627236
chr1,27627373,27628580
chr1,27936804,27937596
chr1,28010011,28011044
chr1,28011387,28011529
chr1,28011426,28011529
chr1,28176527,28177521
chr1,28737948,28738977
chr1,29430390,29431133
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30127545,30128545
chr1,30131043,30132893
chr1,30131258,30132258
chr1,30138755,30139760
chr1,30286971,30287587
chr1,30486595,30487105
chr1,30739450,30740550
chr1,30739450,30740083
chr1,30761098,30762017
chr1,31577258,31578250
chr1,31731836,31732662
chr1,32821091,32821569
chr1,33446190,33447064
chr1,33482850,33483464
chr1,33548075,33549564
chr1,33577296,33577454
chr1,33844959,33846100
chr1,33924196,33925379
chr1,34568419,34568642
chr1,36455167,36455858
chr1,36699820,36699859
chr1,37390755,37391465
chr1,37389677,37390591
chr1,37389677,37390591
chr1,37390755,37391465
chr1,37389677,37390591
chr1,37389677,37390591
chr1,37625811,37627139
chr1,38060195,38060906
chr1,39947864,39948064
chr1,42668909,42670560
chr1,42668909,42670560
chr1,42748785,42749745
chr1,44013014,44013040
chr1,46948850,46949860
chr1,47142562,47143186
chr1,47142562,47142834
chr1,49074175,49075472
chr1,49075526,49075615
chr1,49591459,49592373
chr1,49591459,49592373
chr1,50532205,50532686
chr1,50800916,50801935
chr1,51032793,51033832
chr1,51078331,51078875
chr1,51490851,51491896
chr1,51509864,51510855
chr1,51693122,51694295
chr1,52088087,52088582
chr1,52100776,52101293
chr1,52716465,52717262
chr1,52716465,52717262
chr1,52838713,52839374
chr1,52839722,52840059
chr1,52874126,52875656
chr1,52874126,52875656
chr1,52883776,52884762
chr1,53033028,53033330
chr1,53193583,53194066
chr1,53286731,53287394
chr1,53414151,53414784
chr1,53598378,53600055
chr1,53605961,53607011
chr1,53605961,53607011
chr1,53610939,53612076
chr1,53610939,53612076
chr1,53614663,53615757
chr1,53616933,53617935
chr1,53614663,53615757
chr1,53616933,53617935
chr1,53614663,53615757
chr1,53616933,53617935
chr1,53624093,53625446
chr1,53624093,53625446
chr1,53632844,53633682
chr1,53691732,53692107
chr1,53692391,53693525
chr1,53691772,53692772
chr1,53841670,53842824
chr1,54056867,54057346
chr1,54381986,54382409
chr1,54640760,54641205
chr1,54676982,54677824
chr1,54737314,54738401
chr1,55486653,55487238
chr1,55520700,55521524
chr1,55571124,55571749
chr1,55647557,55647966
chr1,55672209,55673135
chr1,55741458,55742096
chr1,55996915,55997877
chr1,56135674,56135929
chr1,56304744,56304936
chr1,56681993,56682674
chr1,58000499,58001091
chr1,58208171,58210024
chr1,58208171,58210024
chr1,58209092,58210024
chr1,58208171,58210024
chr1,58208171,58210024
chr1,58209092,58210024
chr1,58229568,58230775
chr1,58371150,58371291
chr1,58495713,58496024
chr1,58532146,58533389
chr1,58919928,58920399
chr1,59115964,59117091
chr1,59162049,59162495
chr1,59162704,59163212
chr1,59169301,59170256
chr1,59480596,59481510
chr1,59847011,59847517
chr1,59969490,59970563
chr1,59973020,59974145
chr1,59974652,59975294
chr1,59974207,59975032
chr1,60027428,60028428
chr1,60114214,60114965
chr1,60125227,60126227
chr1,60155969,60156969
chr1,60320417,60321269
chr1,60336276,60336646
chr1,60401317,60401849
chr1,60629493,60629849
chr1,60810523,60811725
chr1,61306982,61307982
chr1,61327772,61328816
chr1,61378083,61378577
chr1,61433510,61434227
chr1,61452252,61452364
chr1,61748188,61748866
chr1,62075234,62075996
chr1,62075234,62075996
chr1,62136805,62137906
chr1,62225651,62226918
chr1,62301462,62302378
chr1,62360611,62360926
chr1,62409308,62409850
chr1,62816664,62817464
chr1,62816664,62817464
chr1,63984160,63984868
chr1,64653602,64654093
chr1,64743110,64743362
chr1,65492022,65493034
chr1,65886356,65887356
chr1,66266519,66267223
chr1,66554719,66554872
chr1,66899954,66900880
chr1,67789721,67790755
chr1,70055946,70056625
chr1,70443777,70443935
chr1,70964702,70965796
chr1,70964702,70965796
chr1,71965812,71966841
chr1,72011398,72012217
chr1,72564985,72566032
chr1,73268640,73269640
chr1,73268524,73269524
chr1,74641057,74641868
chr1,74762538,74763538
chr1,74891412,74892034
chr1,74936561,74937561
chr1,74938440,74938547
chr1,74990035,74990507
chr1,76568110,76568559
chr1,76673184,76674146
chr1,78305553,78305855
chr1,78654900,78655762
chr1,78932691,78933486
chr1,79211611,79212038
chr1,79382964,79384186
chr1,79835780,79836001
chr1,80658357,80659534
chr1,80854057,80854848
chr1,80855000,80855057
chr1,81060477,81061870
chr1,81173188,81174188
chr1,81173452,81174542
chr1,81173188,81174188
chr1,81173452,81174542
chr1,81193022,81193145
chr1,81726344,81727483
chr1,81727888,81728023
chr1,81933332,81934016
chr1,82168957,82169852
chr1,82243869,82244820
chr1,82297679,82298903
chr1,83160964,83162080
chr1,84190696,84190962
chr1,84740985,84741390
chr1,84740985,84741390
chr1,87098565,87098844
chr1,87564869,87565076
chr1,87563099,87563587
chr1,87564916,87565076
chr1,87624064,87624160
chr1,87784729,87785870
chr1,87784729,87785870
chr1,88004161,88004922
chr1,88536759,88537051
chr1,89519224,89520203
chr1,89519806,89520203
chr1,89715009,89715125
chr1,89799487,89801643
chr1,91762389,91762911
chr1,92445225,92445620
chr1,93670212,93671424
chr1,99046166,99046863
chr1,99258849,99259415
chr1,99835113,99835851
chr1,105598499,105600033
chr1,106407915,106408138
chr1,106408310,106408996
chr1,107352158,107353870
chr1,107352424,107353774
chr1,107671692,107672440
chr1,107697418,107698298
chr1,107705456,107706456
chr1,107720940,107722574
chr1,107766367,107767470
chr1,107779100,107780141
chr1,107781557,107782035
chr1,107781557,107782035
chr1,107783427,107784275
chr1,107783427,107784275
chr1,107805299,107805315
chr1,107805299,107805315
chr1,107808899,107810117
chr1,107805971,107808835
chr1,107805971,107808835
chr1,107808899,107810117
chr1,107805971,107808835
chr1,107805971,107808835
chr1,107808899,107810117
chr1,107805971,107808835
chr1,107805971,107808835
chr1,107819123,107820944
chr1,107819123,107820944
chr1,107819836,107820836
chr1,107821089,107822437
chr1,107821089,107822437
chr1,107823833,107825569
chr1,107821089,107822437
chr1,107821089,107822437
chr1,107823833,107825569
chr1,107821089,107822437
chr1,107821089,107822437
chr1,107823833,107825569
chr1,107829463,107830113
chr1,107918200,107919078
chr1,107922508,107924414
chr1,107923413,107924450
chr1,107922508,107924414
chr1,107923413,107924450
chr1,107922508,107924414
chr1,107923413,107924450
chr1,107922508,107924414
chr1,107923413,107924450
chr1,107932615,107933674
chr1,107933881,107934881
chr1,107937199,107938881
chr1,107932615,107933674
chr1,107933881,107934881
chr1,107937199,107938881
chr1,107932615,107933674
chr1,107933881,107934881
chr1,107937199,107938881
chr1,107932615,107933674
chr1,107933881,107934881
chr1,107937199,107938881
chr1,107932615,107933674
chr1,107933881,107934881
chr1,107937199,107938881
chr1,107946548,107948861
chr1,107950210,107951319
chr1,107946548,107948861
chr1,107950210,107951319
chr1,107952688,107953988
chr1,107952688,107953988
chr1,107956349,107956358
chr1,107954070,107955739
chr1,107954070,107955739
chr1,107957412,107957524
chr1,107958769,107959931
chr1,107958769,107959931
chr1,107957412,107957524
chr1,107958769,107959931
chr1,107958769,107959931
chr1,107960059,107963184
chr1,107960059,107963184
chr1,107964273,107965286
chr1,107960059,107963184
chr1,107960059,107963184
chr1,107964273,107965286
chr1,107960059,107963184
chr1,107960059,107963184
